3e-05,1.008e-05,470.52,543.76,470.52,533.68
3e-05,1.008e-05,470.52,553.84,470.52,543.76
3e-05,1.008e-05,470.52,563.92,470.52,553.84
3e-05,1.008e-05,470.52,574,470.52,563.92
3e-05,1.008e-05,470.52,584.08,470.52,594.16
3e-05,1.008e-05,470.52,584.08,470.52,574
3e-05,1.008e-05,235.52,503.44,235.52,493.36
3e-05,1.008e-05,235.52,513.52,235.52,503.44
3e-05,1.008e-05,235.52,523.6,235.52,513.52
3e-05,1.008e-05,235.52,533.68,235.52,523.6
3e-05,1.008e-05,235.52,543.76,235.52,533.68
3e-05,1.008e-05,235.52,553.84,235.52,543.76
3e-05,1.008e-05,235.52,563.92,235.52,553.84
3e-05,1.008e-05,235.52,574,235.52,563.92
3e-05,1.008e-05,235.52,584.08,235.52,594.16
3e-05,1.008e-05,235.52,584.08,235.52,574
3e-05,1.008e-05,235.52,483.28,235.52,493.36
3e-05,5.455e-06,705.52,372.4,705.52,366.945
3e-05,4.375e-06,470.52,422.8,470.52,418.425
3e-05,1.008e-05,880.45,382.48,880.45,372.4
3e-05,1.008e-05,880.45,392.56,880.45,382.48
3e-05,1.008e-05,880.45,402.64,880.45,392.56
3e-05,1.008e-05,880.45,412.72,880.45,402.64
3e-05,1.008e-05,880.45,422.8,880.45,412.72
3e-05,1.008e-05,880.45,432.88,880.45,422.8
3e-05,1.008e-05,880.45,442.96,880.45,432.88
3e-05,1.008e-05,880.45,453.04,880.45,442.96
3e-05,1.008e-05,880.45,463.12,880.45,453.04
3e-05,1.008e-05,880.45,473.2,880.45,483.28
3e-05,1.008e-05,880.45,473.2,880.45,463.12
3e-05,4.645e-06,705.52,412.72,705.52,408.075
3e-05,1.008e-05,705.52,422.8,705.52,412.72
3e-05,1.008e-05,705.52,432.88,705.52,422.8
3e-05,1.008e-05,705.52,442.96,705.52,432.88
3e-05,1.008e-05,705.52,453.04,705.52,442.96
3e-05,1.008e-05,705.52,463.12,705.52,453.04
3e-05,1.008e-05,705.52,473.2,705.52,483.28
3e-05,1.008e-05,705.52,473.2,705.52,463.12
3e-05,4.645e-06,470.52,442.96,470.52,438.315
3e-05,1.008e-05,470.52,453.04,470.52,442.96
3e-05,5.705e-06,470.52,463.12,470.52,468.825
3e-05,1.008e-05,470.52,463.12,470.52,453.04
3e-05,6.76e-09,470.52,438.315,470.52,438.315
3e-05,1.008e-05,470.52,382.48,470.52,372.4
3e-05,1.008e-05,470.52,392.56,470.52,382.48
3e-05,1.008e-05,470.52,402.64,470.52,392.56
3e-05,5.705e-06,470.52,412.72,470.52,418.425
3e-05,1.008e-05,470.52,412.72,470.52,402.64
3e-05,1.008e-05,235.52,382.48,235.52,372.4
3e-05,1.008e-05,235.52,392.56,235.52,382.48
3e-05,1.008e-05,235.52,402.64,235.52,392.56
3e-05,1.008e-05,235.52,412.72,235.52,402.64
3e-05,1.008e-05,235.52,422.8,235.52,412.72
3e-05,1.008e-05,235.52,432.88,235.52,422.8
3e-05,1.008e-05,235.52,442.96,235.52,432.88
3e-05,1.008e-05,235.52,453.04,235.52,442.96
3e-05,1.008e-05,235.52,463.12,235.52,453.04
3e-05,1.008e-05,235.52,473.2,235.52,483.28
3e-05,1.008e-05,235.52,473.2,235.52,463.12
4.695e-06,4.68e-06,692.867,382.66,692.867,387.34
3e-05,4.375e-06,470.52,473.2,470.52,468.825
2.98e-05,4.1e-06,470.52,480.29,470.52,476.19
3e-05,5.455e-06,705.52,261.52,705.52,256.065
3e-05,2.75e-07,705.52,291.76,705.52,292.035
3e-05,1.008e-05,880.45,271.6,880.45,261.52
3e-05,1.008e-05,880.45,281.68,880.45,271.6
3e-05,1.008e-05,880.45,291.76,880.45,281.68
3e-05,1.008e-05,880.45,301.84,880.45,291.76
3e-05,1.008e-05,880.45,311.92,880.45,301.84
3e-05,1.008e-05,880.45,322,880.45,311.92
3e-05,1.008e-05,880.45,332.08,880.45,322
3e-05,1.008e-05,880.45,342.16,880.45,332.08
3e-05,1.008e-05,880.45,352.24,880.45,342.16
3e-05,1.008e-05,880.45,362.32,880.45,372.4
3e-05,1.008e-05,880.45,362.32,880.45,352.24
3e-05,1.008e-05,880.45,251.44,880.45,261.52
3e-05,9.805e-06,705.52,301.84,705.52,292.035
3e-05,1.008e-05,705.52,311.92,705.52,301.84
3e-05,1.008e-05,705.52,322,705.52,311.92
3e-05,1.008e-05,705.52,332.08,705.52,322
3e-05,1.008e-05,705.52,342.16,705.52,332.08
3e-05,1.008e-05,705.52,352.24,705.52,342.16
3e-05,4.625e-06,705.52,362.32,705.52,366.945
3e-05,1.008e-05,705.52,362.32,705.52,352.24
3e-05,4.625e-06,705.52,251.44,705.52,256.065
3e-05,1.008e-05,470.52,271.6,470.52,261.52
3e-05,1.008e-05,470.52,281.68,470.52,271.6
3e-05,1.008e-05,470.52,291.76,470.52,281.68
3e-05,1.008e-05,470.52,301.84,470.52,291.76
3e-05,1.008e-05,470.52,311.92,470.52,301.84
3e-05,1.008e-05,470.52,322,470.52,311.92
3e-05,1.008e-05,470.52,332.08,470.52,322
3e-05,1.008e-05,470.52,342.16,470.52,332.08
3e-05,1.008e-05,470.52,352.24,470.52,342.16
3e-05,1.008e-05,470.52,362.32,470.52,372.4
3e-05,1.008e-05,470.52,362.32,470.52,352.24
3e-05,1.008e-05,470.52,251.44,470.52,261.52
3e-05,1.008e-05,235.52,271.6,235.52,261.52
3e-05,1.008e-05,235.52,281.68,235.52,271.6
3e-05,1.008e-05,235.52,291.76,235.52,281.68
3e-05,1.008e-05,235.52,301.84,235.52,291.76
3e-05,1.008e-05,235.52,311.92,235.52,301.84
3e-05,1.008e-05,235.52,322,235.52,311.92
3e-05,1.008e-05,235.52,332.08,235.52,322
3e-05,1.008e-05,235.52,342.16,235.52,332.08
3e-05,1.008e-05,235.52,352.24,235.52,342.16
3e-05,1.008e-05,235.52,362.32,235.52,372.4
3e-05,1.008e-05,235.52,362.32,235.52,352.24
3e-05,1.008e-05,235.52,251.44,235.52,261.52
3e-05,1.008e-05,880.45,160.72,880.45,150.64
3e-05,1.008e-05,880.45,170.8,880.45,160.72
3e-05,1.008e-05,880.45,180.88,880.45,170.8
3e-05,1.008e-05,880.45,190.96,880.45,180.88
3e-05,1.008e-05,880.45,201.04,880.45,190.96
3e-05,1.008e-05,880.45,211.12,880.45,201.04
3e-05,1.008e-05,880.45,221.2,880.45,211.12
3e-05,1.008e-05,880.45,231.28,880.45,221.2
3e-05,1.008e-05,880.45,241.36,880.45,251.44
3e-05,1.008e-05,880.45,241.36,880.45,231.28
3e-05,1.008e-05,880.45,140.56,880.45,150.64
3e-05,1.008e-05,705.52,160.72,705.52,150.64
3e-05,1.008e-05,705.52,170.8,705.52,160.72
3e-05,1.008e-05,705.52,180.88,705.52,170.8
3e-05,1.008e-05,705.52,190.96,705.52,180.88
3e-05,1.008e-05,705.52,201.04,705.52,190.96
3e-05,1.008e-05,705.52,211.12,705.52,201.04
3e-05,1.008e-05,705.52,221.2,705.52,211.12
3e-05,1.008e-05,705.52,231.28,705.52,221.2
3e-05,1.008e-05,705.52,241.36,705.52,251.44
3e-05,1.008e-05,705.52,241.36,705.52,231.28
3e-05,1.008e-05,705.52,140.56,705.52,150.64
3e-05,1.008e-05,470.52,160.72,470.52,150.64
3e-05,1.008e-05,470.52,170.8,470.52,160.72
3e-05,1.008e-05,470.52,180.88,470.52,170.8
3e-05,1.008e-05,470.52,190.96,470.52,180.88
3e-05,1.008e-05,470.52,201.04,470.52,190.96
3e-05,1.008e-05,470.52,211.12,470.52,201.04
3e-05,1.008e-05,470.52,221.2,470.52,211.12
3e-05,1.008e-05,470.52,231.28,470.52,221.2
3e-05,1.008e-05,470.52,241.36,470.52,251.44
3e-05,1.008e-05,470.52,241.36,470.52,231.28
3e-05,1.008e-05,470.52,140.56,470.52,150.64
3e-05,1.008e-05,235.52,160.72,235.52,150.64
3e-05,1.008e-05,235.52,170.8,235.52,160.72
3e-05,1.008e-05,235.52,180.88,235.52,170.8
3e-05,1.008e-05,235.52,190.96,235.52,180.88
3e-05,1.008e-05,235.52,201.04,235.52,190.96
3e-05,1.008e-05,235.52,211.12,235.52,201.04
3e-05,1.008e-05,235.52,221.2,235.52,211.12
3e-05,1.008e-05,235.52,231.28,235.52,221.2
3e-05,1.008e-05,235.52,241.36,235.52,251.44
3e-05,1.008e-05,235.52,241.36,235.52,231.28
3e-05,1.008e-05,235.52,140.56,235.52,150.64
3e-05,4.5485e-05,880.45,80.08,880.45,34.595
3e-05,1.008e-05,880.45,90.16,880.45,80.08
3e-05,1.008e-05,880.45,100.24,880.45,90.16
3e-05,1.008e-05,880.45,110.32,880.45,100.24
3e-05,1.008e-05,880.45,120.4,880.45,110.32
3e-05,1.008e-05,880.45,130.48,880.45,140.56
3e-05,1.008e-05,880.45,130.48,880.45,120.4
3e-05,4.5485e-05,705.52,80.08,705.52,34.595
3e-05,1.008e-05,705.52,90.16,705.52,80.08
3e-05,1.008e-05,705.52,100.24,705.52,90.16
3e-05,1.008e-05,705.52,110.32,705.52,100.24
3e-05,1.008e-05,705.52,120.4,705.52,110.32
3e-05,1.008e-05,705.52,130.48,705.52,140.56
3e-05,1.008e-05,705.52,130.48,705.52,120.4
3e-05,4.5485e-05,470.52,80.08,470.52,34.595
3e-05,1.008e-05,470.52,90.16,470.52,80.08
3e-05,1.008e-05,470.52,100.24,470.52,90.16
3e-05,1.008e-05,470.52,110.32,470.52,100.24
3e-05,1.008e-05,470.52,120.4,470.52,110.32
3e-05,1.008e-05,470.52,130.48,470.52,140.56
3e-05,1.008e-05,470.52,130.48,470.52,120.4
3e-05,4.5485e-05,235.52,80.08,235.52,34.595
3e-05,1.008e-05,235.52,90.16,235.52,80.08
3e-05,1.008e-05,235.52,100.24,235.52,90.16
3e-05,1.008e-05,235.52,110.32,235.52,100.24
3e-05,1.008e-05,235.52,120.4,235.52,110.32
3e-05,1.008e-05,235.52,130.48,235.52,140.56
3e-05,1.008e-05,235.52,130.48,235.52,120.4
3e-05,4.7526e-05,20.26,863.446,20.26,815.92
3e-05,1.42e-05,20.26,877.646,20.26,863.446
3e-05,1.4909e-05,20.26,892.555,20.26,877.646
3e-05,1.008e-05,20.26,725.2,20.26,715.12
3e-05,1.008e-05,20.26,735.28,20.26,725.2
3e-05,1.008e-05,20.26,745.36,20.26,735.28
3e-05,1.008e-05,20.26,755.44,20.26,745.36
3e-05,1.008e-05,20.26,765.52,20.26,755.44
3e-05,1.008e-05,20.26,775.6,20.26,765.52
3e-05,1.008e-05,20.26,785.68,20.26,775.6
3e-05,1.008e-05,20.26,795.76,20.26,785.68
3e-05,1.008e-05,20.26,805.84,20.26,815.92
3e-05,1.008e-05,20.26,805.84,20.26,795.76
3e-05,1.008e-05,20.26,604.24,20.26,594.16
3e-05,1.008e-05,20.26,614.32,20.26,604.24
3e-05,1.008e-05,20.26,624.4,20.26,614.32
3e-05,1.008e-05,20.26,634.48,20.26,624.4
3e-05,1.008e-05,20.26,644.56,20.26,634.48
3e-05,1.008e-05,20.26,654.64,20.26,644.56
3e-05,1.008e-05,20.26,664.72,20.26,654.64
3e-05,1.008e-05,20.26,674.8,20.26,664.72
3e-05,1.008e-05,20.26,684.88,20.26,674.8
3e-05,1.008e-05,20.26,694.96,20.26,684.88
3e-05,1.008e-05,20.26,705.04,20.26,715.12
3e-05,1.008e-05,20.26,705.04,20.26,694.96
3e-05,1.008e-05,20.26,493.36,20.26,483.28
3e-05,1.008e-05,20.26,503.44,20.26,493.36
3e-05,1.008e-05,20.26,513.52,20.26,503.44
3e-05,1.008e-05,20.26,523.6,20.26,513.52
3e-05,1.008e-05,20.26,533.68,20.26,523.6
3e-05,1.008e-05,20.26,543.76,20.26,533.68
3e-05,1.008e-05,20.26,553.84,20.26,543.76
3e-05,1.008e-05,20.26,563.92,20.26,553.84
3e-05,1.008e-05,20.26,574,20.26,563.92
3e-05,1.008e-05,20.26,584.08,20.26,594.16
3e-05,1.008e-05,20.26,584.08,20.26,574
3e-05,1.008e-05,20.26,382.48,20.26,372.4
3e-05,1.008e-05,20.26,392.56,20.26,382.48
3e-05,1.008e-05,20.26,402.64,20.26,392.56
3e-05,1.008e-05,20.26,412.72,20.26,402.64
3e-05,1.008e-05,20.26,422.8,20.26,412.72
3e-05,1.008e-05,20.26,432.88,20.26,422.8
3e-05,1.008e-05,20.26,442.96,20.26,432.88
3e-05,1.008e-05,20.26,453.04,20.26,442.96
3e-05,1.008e-05,20.26,463.12,20.26,453.04
3e-05,1.008e-05,20.26,473.2,20.26,483.28
3e-05,1.008e-05,20.26,473.2,20.26,463.12
3e-05,1.008e-05,20.26,271.6,20.26,261.52
3e-05,1.008e-05,20.26,281.68,20.26,271.6
3e-05,1.008e-05,20.26,291.76,20.26,281.68
3e-05,1.008e-05,20.26,301.84,20.26,291.76
3e-05,1.008e-05,20.26,311.92,20.26,301.84
3e-05,1.008e-05,20.26,322,20.26,311.92
3e-05,1.008e-05,20.26,332.08,20.26,322
3e-05,1.008e-05,20.26,342.16,20.26,332.08
3e-05,1.008e-05,20.26,352.24,20.26,342.16
3e-05,1.008e-05,20.26,362.32,20.26,372.4
3e-05,1.008e-05,20.26,362.32,20.26,352.24
3e-05,1.008e-05,20.26,150.64,20.26,140.56
3e-05,1.008e-05,20.26,160.72,20.26,150.64
3e-05,1.008e-05,20.26,170.8,20.26,160.72
3e-05,1.008e-05,20.26,180.88,20.26,170.8
3e-05,1.008e-05,20.26,190.96,20.26,180.88
3e-05,1.008e-05,20.26,201.04,20.26,190.96
3e-05,1.008e-05,20.26,211.12,20.26,201.04
3e-05,1.008e-05,20.26,221.2,20.26,211.12
3e-05,1.008e-05,20.26,231.28,20.26,221.2
3e-05,1.008e-05,20.26,241.36,20.26,231.28
3e-05,1.008e-05,20.26,251.44,20.26,261.52
3e-05,1.008e-05,20.26,251.44,20.26,241.36
3e-05,1.008e-05,20.26,90.16,20.26,80.08
3e-05,1.008e-05,20.26,100.24,20.26,90.16
3e-05,1.008e-05,20.26,110.32,20.26,100.24
3e-05,1.008e-05,20.26,120.4,20.26,110.32
3e-05,1.008e-05,20.26,130.48,20.26,140.56
3e-05,1.008e-05,20.26,130.48,20.26,120.4
3e-05,1.42e-05,20.26,19.686,20.26,5.486
3e-05,4.5485e-05,20.26,34.595,20.26,80.08
3e-05,1.4909e-05,20.26,34.595,20.26,19.686
3e-05,1.2566e-05,840.45,823.446,840.45,810.88
3e-05,1.42e-05,840.45,837.646,840.45,823.446
3e-05,1.4909e-05,840.45,852.555,840.45,837.646
3e-05,1.2566e-05,665.52,823.446,665.52,810.88
3e-05,1.42e-05,665.52,837.646,665.52,823.446
3e-05,1.4909e-05,665.52,852.555,665.52,837.646
3e-05,1.2566e-05,430.52,823.446,430.52,810.88
3e-05,1.42e-05,430.52,837.646,430.52,823.446
3e-05,1.4909e-05,430.52,852.555,430.52,837.646
3e-05,1.2566e-05,195.52,823.446,195.52,810.88
3e-05,1.42e-05,195.52,837.646,195.52,823.446
3e-05,1.4909e-05,195.52,852.555,195.52,837.646
3e-05,1.42e-05,840.45,59.686,840.45,45.486
3e-05,1.4909e-05,840.45,74.595,840.45,59.686
3e-05,1.42e-05,665.52,59.686,665.52,45.486
3e-05,1.4909e-05,665.52,74.595,665.52,59.686
3e-05,1.42e-05,430.52,59.686,430.52,45.486
3e-05,1.4909e-05,430.52,74.595,430.52,59.686
3e-05,1.42e-05,195.52,59.686,195.52,45.486
3e-05,1.4909e-05,195.52,74.595,195.52,59.686
3e-05,1.008e-05,840.45,720.16,840.45,710.08
3e-05,1.008e-05,840.45,730.24,840.45,720.16
3e-05,1.008e-05,840.45,740.32,840.45,730.24
3e-05,1.008e-05,840.45,750.4,840.45,740.32
3e-05,1.008e-05,840.45,760.48,840.45,750.4
3e-05,1.008e-05,840.45,770.56,840.45,760.48
3e-05,1.008e-05,840.45,780.64,840.45,770.56
3e-05,1.008e-05,840.45,790.72,840.45,780.64
3e-05,1.008e-05,840.45,800.8,840.45,810.88
3e-05,1.008e-05,840.45,800.8,840.45,790.72
3e-05,1.008e-05,665.52,720.16,665.52,710.08
3e-05,1.008e-05,665.52,730.24,665.52,720.16
3e-05,1.008e-05,665.52,740.32,665.52,730.24
3e-05,1.008e-05,665.52,750.4,665.52,740.32
3e-05,1.008e-05,665.52,760.48,665.52,750.4
3e-05,1.008e-05,665.52,770.56,665.52,760.48
3e-05,1.008e-05,665.52,780.64,665.52,770.56
3e-05,1.008e-05,665.52,790.72,665.52,780.64
3e-05,1.008e-05,665.52,800.8,665.52,810.88
3e-05,1.008e-05,665.52,800.8,665.52,790.72
3e-05,1.008e-05,430.52,720.16,430.52,710.08
3e-05,1.008e-05,430.52,730.24,430.52,720.16
3e-05,1.008e-05,430.52,740.32,430.52,730.24
3e-05,1.008e-05,430.52,750.4,430.52,740.32
3e-05,1.008e-05,430.52,760.48,430.52,750.4
3e-05,1.008e-05,430.52,770.56,430.52,760.48
3e-05,1.008e-05,430.52,780.64,430.52,770.56
3e-05,1.008e-05,430.52,790.72,430.52,780.64
3e-05,1.008e-05,430.52,800.8,430.52,810.88
3e-05,1.008e-05,430.52,800.8,430.52,790.72
3e-05,1.008e-05,195.52,720.16,195.52,710.08
3e-05,1.008e-05,195.52,730.24,195.52,720.16
3e-05,1.008e-05,195.52,740.32,195.52,730.24
3e-05,1.008e-05,195.52,750.4,195.52,740.32
3e-05,1.008e-05,195.52,760.48,195.52,750.4
3e-05,1.008e-05,195.52,770.56,195.52,760.48
3e-05,1.008e-05,195.52,780.64,195.52,770.56
3e-05,1.008e-05,195.52,790.72,195.52,780.64
3e-05,1.008e-05,195.52,800.8,195.52,810.88
3e-05,1.008e-05,195.52,800.8,195.52,790.72
3e-05,5.315e-06,430.52,649.6,430.52,644.285
3e-05,1.008e-05,840.45,599.2,840.45,589.12
3e-05,1.008e-05,840.45,609.28,840.45,599.2
3e-05,1.008e-05,840.45,619.36,840.45,609.28
3e-05,1.008e-05,840.45,629.44,840.45,619.36
3e-05,1.008e-05,840.45,639.52,840.45,629.44
3e-05,1.008e-05,840.45,649.6,840.45,639.52
3e-05,1.008e-05,840.45,659.68,840.45,649.6
3e-05,1.008e-05,840.45,669.76,840.45,659.68
3e-05,1.008e-05,840.45,679.84,840.45,669.76
3e-05,1.008e-05,840.45,689.92,840.45,679.84
3e-05,1.008e-05,840.45,700,840.45,710.08
3e-05,1.008e-05,840.45,700,840.45,689.92
3e-05,1.008e-05,665.52,599.2,665.52,589.12
3e-05,1.008e-05,665.52,609.28,665.52,599.2
3e-05,1.008e-05,665.52,619.36,665.52,609.28
3e-05,1.008e-05,665.52,629.44,665.52,619.36
3e-05,1.008e-05,665.52,639.52,665.52,629.44
3e-05,1.008e-05,665.52,649.6,665.52,639.52
3e-05,1.008e-05,665.52,659.68,665.52,649.6
3e-05,1.008e-05,665.52,669.76,665.52,659.68
3e-05,1.008e-05,665.52,679.84,665.52,669.76
3e-05,1.008e-05,665.52,689.92,665.52,679.84
3e-05,1.008e-05,665.52,700,665.52,710.08
3e-05,1.008e-05,665.52,700,665.52,689.92
3e-05,1.008e-05,430.52,679.84,430.52,669.76
3e-05,1.008e-05,430.52,689.92,430.52,679.84
3e-05,1.008e-05,430.52,700,430.52,710.08
3e-05,1.008e-05,430.52,700,430.52,689.92
3e-05,4.505e-06,430.52,665.255,430.52,669.76
3e-05,1.008e-05,430.52,599.2,430.52,589.12
3e-05,6.44e-06,430.52,609.28,430.52,615.72
3e-05,1.008e-05,430.52,609.28,430.52,599.2
3e-05,3.64e-06,430.52,619.36,430.52,615.72
3e-05,4.765e-06,430.52,639.52,430.52,644.285
3e-05,1.008e-05,430.52,639.52,430.52,629.44
3e-05,5.88e-06,430.52,623.56,430.52,629.44
3e-05,4.2e-06,430.52,623.56,430.52,619.36
3e-05,1.008e-05,195.52,599.2,195.52,589.12
3e-05,1.008e-05,195.52,609.28,195.52,599.2
3e-05,1.008e-05,195.52,619.36,195.52,609.28
3e-05,1.008e-05,195.52,629.44,195.52,619.36
3e-05,1.008e-05,195.52,639.52,195.52,629.44
3e-05,1.008e-05,195.52,649.6,195.52,639.52
3e-05,1.008e-05,195.52,659.68,195.52,649.6
3e-05,1.008e-05,195.52,669.76,195.52,659.68
3e-05,1.008e-05,195.52,679.84,195.52,669.76
3e-05,1.008e-05,195.52,689.92,195.52,679.84
3e-05,1.008e-05,195.52,700,195.52,710.08
3e-05,1.008e-05,195.52,700,195.52,689.92
3e-05,1.008e-05,840.45,498.4,840.45,488.32
3e-05,1.008e-05,840.45,508.48,840.45,498.4
